year,type,region,AveragePrice,Total Volume,4046,4225,4770
2017,conventional,Spokane,1.211509433962264,93432.4796226415,20427.842641509436,28128.11981132076,181.2275471698113
2017,conventional,StLouis,1.3573584905660376,162485.53358490564,74351.59603773584,12630.908679245284,202.8564150943396
2017,conventional,Syracuse,1.480188679245283,66619.47622641509,2312.7335849056603,41274.93018867924,72.61377358490566
2017,conventional,Tampa,1.4139622641509433,382659.5605660378,226876.22735849055,54999.92113207547,222.0198113207547
2017,conventional,TotalUS,1.221698113207547,33995658.13603774,11877266.878679246,10580230.701886794,631113.780754717
2017,conventional,West,1.0983018867924528,6279482.458679246,2215070.260377358,1404761.163773585,112506.8003773585
2017,conventional,WestTexNewMexico,0.9035849056603774,876801.0924528302,492842.1081132076,105091.66150943396,11036.5220754717
2017,organic,Albany,1.7492452830188678,2930.5469811320754,128.41905660377358,237.13867924528304,0.0
2017,organic,Atlanta,1.6650943396226414,15886.666603773583,867.9394339622642,5503.506981132075,0.0
2017,organic,BaltimoreWashington,1.8441509433962264,32133.80679245283,1390.3730188679249,8829.27037735849,179.80320754716982
2017,organic,Boise,1.7171698113207547,2761.8671698113208,40.6611320754717,577.018679245283,0.0
2017,organic,Boston,1.8637735849056605,22400.399433962262,33.95169811320755,1412.0588679245282,1.0458490566037737
2017,organic,BuffaloRochester,1.732075471698113,7356.256415094339,90.3356603773585,358.68698113207546,0.0
2017,organic,California,1.814716981132076,158814.17886792455,28797.935471698114,60015.86509433963,5.070754716981132
2017,organic,Charlotte,2.1156603773584903,9108.856037735848,126.10830188679245,4629.600377358491,352.31018867924524
2017,organic,Chicago,1.8233962264150945,37955.2437735849,192.7533962264151,31588.83037735849,0.0
2017,organic,CincinnatiDayton,1.5067924528301886,17461.74962264151,274.42603773584904,4952.564528301887,0.0
2017,organic,Columbus,1.468490566037736,10412.98037735849,607.8701886792453,2424.252264150943,0.0216981132075471
2017,organic,DallasFtWorth,1.4160377358490566,24029.9341509434,7041.456226415095,1009.3688679245284,0.0
2017,organic,Denver,1.4973584905660378,34951.34169811321,10497.096226415091,1890.6424528301889,59.01132075471698
2017,organic,Detroit,1.429622641509434,19632.23566037736,570.2471698113208,4181.933018867925,0.0267924528301886
2017,organic,GrandRapids,1.680566037735849,5130.94679245283,35.16132075471698,1489.278679245283,0.0
2017,organic,GreatLakes,1.517924528301887,168454.41396226414,3820.522264150943,62297.47245283019,1.8639622641509432
2017,organic,HarrisburgScranton,1.7832075471698114,13780.882075471698,452.6181132075472,323.41566037735845,35.65811320754717
2017,organic,HartfordSpringfield,2.20188679245283,14934.493773584907,187.0871698113208,5922.258867924529,7.492641509433962
2017,organic,Houston,1.332452830188679,33640.41339622642,9396.691509433962,111.88169811320752,0.0375471698113207
2017,organic,Indianapolis,1.4147169811320754,7266.014528301887,163.72452830188678,1399.7609433962264,0.0
2017,organic,Jacksonville,1.9466037735849056,3411.278113207547,521.4824528301887,561.6745283018868,4.607169811320754
2017,organic,LasVegas,1.7322641509433965,10778.29566037736,1596.263396226415,2802.85320754717,0.2981132075471698
2017,organic,LosAngeles,1.6250943396226414,93408.92773584904,11334.314339622642,26457.10641509434,1.7386792452830189
2017,organic,Louisville,1.4875471698113207,4074.441509433962,2.679056603773585,1210.1250943396226,0.0
2017,organic,MiamiFtLauderdale,1.81,4798.605283018867,377.8666037735849,290.8081132075472,0.0
2017,organic,Midsouth,1.7156603773584906,132975.2133962264,3516.896226415094,43199.5141509434,1263.0967924528302
2017,organic,Nashville,1.4243396226415093,8295.061132075472,210.30509433962263,2576.499245283019,0.0
2017,organic,NewOrleansMobile,1.580188679245283,4358.8209433962265,215.79698113207547,109.55056603773583,0.0
2017,organic,NewYork,2.0466037735849056,87140.51226415095,11314.55358490566,36319.53075471698,519.6788679245283
2017,organic,Northeast,1.882830188679245,221886.86301886797,17468.535094339622,52387.520377358494,497.2839622641509
2017,organic,NorthernNewEngland,1.7247169811320755,17649.02962264151,23.57509433962264,266.02830188679246,0.0
2017,organic,Orlando,1.9590566037735848,6109.540943396226,896.5600000000001,908.2743396226416,0.0
2017,organic,Philadelphia,1.8671698113207549,22445.088113207545,2924.715283018868,6349.535094339622,9.093207547169811
2017,organic,PhoenixTucson,1.7354716981132077,13103.246226415094,3473.290188679245,3285.1783018867927,0.0658490566037735
2017,organic,Pittsburgh,1.4549056603773585,9113.741886792452,889.5137735849057,20.556415094339624,0.0641509433962264
2017,organic,Plains,1.7194339622641508,62769.8741509434,3180.818867924528,19681.666981132075,790.6645283018868
2017,organic,Portland,1.7171698113207547,33387.23490566038,3322.8390566037738,4901.665660377358,13.880377358490566
2017,organic,RaleighGreensboro,2.189622641509434,10914.547547169812,198.9881132075472,4855.8,248.7773584905661
2017,organic,RichmondNorfolk,1.5550943396226415,11754.366981132074,563.4692452830188,3551.8403773584905,134.71056603773584
2017,organic,Roanoke,1.5141509433962264,8510.40603773585,265.72811320754715,2289.933773584906,0.0
2017,organic,Sacramento,2.115471698113208,6693.734716981132,2123.611320754717,3158.688679245283,0.4822641509433962
2017,organic,SanDiego,1.951320754716981,14911.54924528302,1292.252641509434,8978.688113207547,0.5562264150943397
2017,organic,SanFrancisco,2.4032075471698118,19742.890377358493,8650.538679245283,8584.83641509434,1.2632075471698114
2017,organic,Seattle,1.889811320754717,46433.48905660377,1199.330188679245,14290.300566037737,19.97415094339623
2017,organic,SouthCarolina,1.6741509433962265,12079.030943396228,348.9443396226415,3917.445094339623,144.84264150943395
2017,organic,SouthCentral,1.3747169811320754,134050.40490566037,32398.19226415094,5950.9583018867925,1.0018867924528303
2017,organic,Southeast,1.690188679245283,77310.09056603773,5379.704528301887,18031.21679245283,205.6190566037736
2017,organic,Spokane,1.9975471698113207,3766.1675471698113,217.9822641509434,1299.018679245283,4.694339622641509
2017,organic,StLouis,1.82622641509434,7101.683396226415,856.0783018867925,1399.0049056603773,2.637169811320755
2017,organic,Syracuse,1.6986792452830188,3795.203396226415,28.328490566037736,135.45037735849056,0.0
2017,organic,Tampa,1.824716981132076,5078.875283018868,532.2398113207547,390.9824528301887,0.0
2017,organic,TotalUS,1.6515094339622642,1187239.286226415,129849.51735849056,307211.86207547167,2962.7916981132075
2017,organic,West,1.681698113207547,230978.22245283017,35286.911132075475,45647.64698113208,198.1892452830189
2017,organic,WestTexNewMexico,1.674313725490196,18022.18411764706,2174.7245098039216,3920.157843137255,120.39509803921568
2018,conventional,Albany,1.3433333333333335,124160.87,8431.019166666667,95222.73833333334,70.38333333333334
2018,conventional,Atlanta,1.01,669620.0258333333,310602.91583333333,42127.39,1638.2708333333333
2018,conventional,BaltimoreWashington,1.3008333333333333,962241.6308333334,108742.34083333334,569914.135,4682.96
2018,conventional,Boise,1.18,98579.64333333333,45314.81416666667,4017.428333333333,10154.811666666666
2018,conventional,Boston,1.335,689923.4700000001,18944.033333333333,547556.9291666667,3186.6675
2018,conventional,BuffaloRochester,1.2466666666666668,163326.50833333333,12454.579166666668,78846.045,69.24249999999999
2018,conventional,California,1.0791666666666666,6786962.171666667,2487269.085,2293684.3208333333,119450.85333333332
2018,conventional,Charlotte,1.2491666666666668,284526.58,68993.23083333333,85908.55,5487.0925
2018,conventional,Chicago,1.4233333333333331,928028.8066666666,116404.64166666666,525172.9883333334,143757.56916666668
2018,conventional,CincinnatiDayton,0.9558333333333334,282955.6208333333,77666.40083333333,32079.355,12023.064166666663
2018,conventional,Columbus,0.9658333333333332,224555.8025,73260.0425,28451.921666666665,3299.994166666667
2018,conventional,DallasFtWorth,0.805,1487025.2616666667,732901.4049999999,246458.6733333333,6005.839166666668
2018,conventional,Denver,1.0466666666666666,958088.8133333334,181775.31500000003,265475.22833333333,13949.145833333334
2018,conventional,Detroit,1.045,475939.575,99976.53166666666,95004.7575,35226.66
2018,conventional,GrandRapids,1.3875,204567.8275,2981.3891666666664,87689.26000000001,58528.14666666667
2018,conventional,GreatLakes,1.1466666666666667,4209385.538333333,875053.2575,1294320.4258333333,383409.97
2018,conventional,HarrisburgScranton,1.2025,304497.68083333335,80024.54,136534.30916666667,147.30666666666664
2018,conventional,HartfordSpringfield,1.383333333333333,352927.98583333334,12196.184166666666,270501.155,285.8625
2018,conventional,Houston,0.7183333333333334,1634338.1725,751401.2516666666,181026.97666666668,6218.266666666666
2018,conventional,Indianapolis,0.985,231576.49916666665,60300.43916666667,54378.40833333333,8741.43
2018,conventional,Jacksonville,1.1925,221285.3241666667,123986.68166666666,13230.305,448.77583333333337
2018,conventional,LasVegas,1.0558333333333334,364147.2025,75961.46166666667,117421.1825,6575.9975
2018,conventional,LosAngeles,1.0225,3068403.154166667,1281441.9025,492859.1125,79644.6725
2018,conventional,Louisville,1.0491666666666666,118761.755,24051.99166666667,32726.01,329.75333333333333
2018,conventional,MiamiFtLauderdale,1.235,802744.8783333334,550459.6541666667,69218.15166666666,2099.005
2018,conventional,Midsouth,1.1558333333333333,3843180.721666666,910914.725,1369259.4808333332,25748.206666666665
2018,conventional,Nashville,0.9591666666666666,284750.30583333335,131790.45916666667,12932.8825,380.865
2018,conventional,NewOrleansMobile,1.024166666666667,331148.14166666666,198806.82166666663,25594.221666666668,2339.9008333333336
2018,conventional,NewYork,1.3541666666666667,1838477.4833333327,75154.63166666667,1181468.1058333332,1089.6583333333333
2018,conventional,Northeast,1.3041666666666667,5187622.985,407631.9175,3332125.526666667,9611.4675
2018,conventional,NorthernNewEngland,1.2958333333333334,527980.4433333334,24884.943333333333,426394.0958333334,2145.833333333333
2018,conventional,Orlando,1.1991666666666667,483875.7766666667,311696.44666666666,33372.11666666667,1357.513333333333
2018,conventional,Philadelphia,1.2975,513486.0466666666,58872.8325,271001.72500000003,354.2108333333333
2018,conventional,PhoenixTucson,0.6825,1485173.370833333,787220.9241666667,278824.25333333336,13727.131666666666
2018,conventional,Pittsburgh,1.1625,145138.83,50634.857500000006,21305.998333333333,1658.8491666666666
2018,conventional,Plains,1.1108333333333331,2267324.985,1016709.4775,579159.0725,7735.099999999999
2018,conventional,Portland,1.1133333333333333,672021.235,79032.3275,260208.47666666663,16663.794166666667
2018,conventional,RaleighGreensboro,1.1941666666666666,381454.3541666667,97938.29916666668,115123.895,5358.97
2018,conventional,RichmondNorfolk,1.0791666666666666,316144.1425,79937.28416666666,99016.17583333334,1791.3191666666664
2018,conventional,Roanoke,1.0016666666666667,199065.7875,50027.025833333326,45284.72,237.07083333333333
2018,conventional,Sacramento,1.1558333333333333,563378.0141666667,169467.28333333333,310698.7975,1016.5766666666668
2018,conventional,SanDiego,1.1191666666666666,536471.7408333333,182087.52,169114.77333333337,17675.5675
2018,conventional,SanFrancisco,1.1908333333333332,1054781.565,273679.1883333333,630724.9341666667,2593.6541666666667
2018,conventional,Seattle,1.3266666666666669,583075.0166666667,110798.83583333332,172367.23750000002,840.7891666666668
2018,conventional,SouthCarolina,1.1458333333333333,469604.4241666666,214260.24666666667,74954.0275,3733.335833333333
2018,conventional,SouthCentral,0.8058333333333333,7465557.035,3679851.1808333336,1079829.2233333334,31443.9225
2018,conventional,Southeast,1.1466666666666667,4914055.2716666665,2838054.3491666666,404594.0516666667,17135.44
2018,conventional,Spokane,1.1666666666666667,97424.24083333332,24498.3675,28358.305000000004,513.89
2018,conventional,StLouis,1.1841666666666668,203809.75250000003,97616.45416666666,8609.725833333334,456.165
2018,conventional,Syracuse,1.2583333333333333,81560.8275,6484.3775,47190.71666666667,82.99583333333334
2018,conventional,Tampa,1.2091666666666667,545088.6341666667,349467.05083333334,44798.6375,1190.9775
2018,conventional,TotalUS,1.06,42125533.3525,14671070.777499998,12235496.803333333,709650.6933333334
2018,conventional,West,0.9808333333333332,7451444.618333333,2455586.783333333,1882524.7066666668,115115.73666666668
2018,conventional,WestTexNewMexico,0.8574999999999999,966639.1933333334,469221.255,191875.6875,9927.879166666668
2018,organic,Albany,1.528333333333333,4337.9775,547.4683333333334,327.78000000000003,0.0
2018,organic,Atlanta,1.5675,16331.845,454.0533333333333,4494.3275,0.0
2018,organic,BaltimoreWashington,1.455833333333333,51000.285833333335,1671.559166666667,8313.9125,90.39083333333332
2018,organic,Boise,1.805,2650.320833333333,68.93916666666667,798.5733333333334,0.0
2018,organic,Boston,1.8183333333333331,29827.02666666667,18.8325,2209.2575,0.6108333333333333
2018,organic,BuffaloRochester,1.205833333333333,13658.328333333331,465.265,155.68333333333334,0.0
2018,organic,California,1.7433333333333334,191480.24,34258.40083333333,70162.09916666667,0.6733333333333333
2018,organic,Charlotte,1.715833333333333,14297.553333333335,22.631666666666664,6116.281666666667,225.5608333333333
2018,organic,Chicago,1.7,39823.8275,331.6725,29595.454166666663,0.0
2018,organic,CincinnatiDayton,1.5958333333333332,16901.653333333332,736.2533333333332,5808.6658333333335,0.0
2018,organic,Columbus,1.3775000000000002,12435.864166666666,695.3249999999999,2764.8975,0.0
2018,organic,DallasFtWorth,1.4008333333333332,27286.849166666667,4933.775000000001,673.6866666666666,0.0
2018,organic,Denver,1.515,29023.97,7216.069166666667,684.4566666666666,34.82666666666667
2018,organic,Detroit,1.3108333333333333,25973.5375,891.3133333333334,5595.971666666667,0.1175
2018,organic,GrandRapids,1.2691666666666668,9554.116666666669,26.043333333333333,1885.309166666667,0.0
2018,organic,GreatLakes,1.41,220670.9591666667,5621.341666666667,62923.85999999999,0.6858333333333334
2018,organic,HarrisburgScranton,1.4708333333333332,20653.305833333336,671.0675,509.235,13.606666666666667
2018,organic,HartfordSpringfield,1.971666666666667,21050.40166666667,316.5541666666667,12133.028333333334,3.375
2018,organic,Houston,1.3658333333333337,30871.586666666662,8027.419166666667,105.19333333333331,0.0
2018,organic,Indianapolis,1.3516666666666666,10813.0675,273.7775,1732.7258333333332,0.0
2018,organic,Jacksonville,1.7208333333333332,4415.037499999999,110.20833333333331,781.1608333333334,3.249166666666667
2018,organic,LasVegas,1.731666666666667,10322.089166666668,1453.9683333333332,1909.1666666666667,0.0
2018,organic,LosAngeles,1.6808333333333332,102628.31166666666,12464.504166666666,29527.736666666668,0.0
2018,organic,Louisville,1.4866666666666666,3868.3291666666655,2.9966666666666666,1129.3541666666667,0.0
2018,organic,MiamiFtLauderdale,1.4533333333333334,9040.174166666666,211.79,471.21,0.0
2018,organic,Midsouth,1.5608333333333333,182935.28166666665,3379.385,46842.21,780.0058333333333
2018,organic,Nashville,1.4858333333333331,7945.806666666666,41.60833333333333,2146.429166666667,0.0
2018,organic,NewOrleansMobile,1.3841666666666663,7515.2475,316.535,147.21166666666667,0.0
2018,organic,NewYork,1.795,138960.4475,21394.78833333333,57219.025,310.91416666666663
2018,organic,Northeast,1.6441666666666668,339338.41833333333,33618.215833333335,86436.07333333333,297.935
2018,organic,NorthernNewEngland,1.5466666666666666,25033.6025,5.8175,402.9125,0.0
2018,organic,Orlando,1.51,9035.804166666669,204.425,911.8425,0.0
2018,organic,Philadelphia,1.6,33783.69666666666,4475.8,8412.086666666668,7.471666666666667
2018,organic,PhoenixTucson,1.6275000000000002,15893.756666666668,2779.275,2784.846666666667,0.0
2018,organic,Pittsburgh,1.3883333333333334,13321.146666666667,1066.775,21.363333333333333,0.0
2018,organic,Plains,1.6083333333333334,68347.76166666667,3994.8225,17477.441666666666,6.956666666666666
2018,organic,Portland,1.6791666666666665,27794.63666666667,2508.0366666666664,5532.184166666667,1.99
2018,organic,RaleighGreensboro,1.8758333333333328,17620.2525,115.62833333333332,5985.45,161.63666666666668
2018,organic,RichmondNorfolk,1.3908333333333334,16757.779166666667,420.7625,3469.125,79.83083333333333
2018,organic,Roanoke,1.57,8498.370833333332,173.5675,2066.0916666666667,0.0
2018,organic,Sacramento,1.788333333333333,8934.465833333334,2412.0016666666666,3661.295,0.0
2018,organic,SanDiego,1.836666666666667,19682.466666666667,1645.03,10514.715833333334,0.0
2018,organic,SanFrancisco,1.9083333333333328,27156.7075,11251.395,10752.649166666666,0.0
2018,organic,Seattle,1.5833333333333333,78682.84583333334,1350.434166666667,24741.755833333333,54.07416666666666
2018,organic,SouthCarolina,1.3908333333333334,16735.6875,149.0625,4525.150000000001,96.52833333333332
2018,organic,SouthCentral,1.403333333333333,143085.42166666666,26176.2675,4591.94,2.5383333333333336
2018,organic,Southeast,1.4591666666666665,109650.60666666667,1915.2941666666663,18765.58583333333,127.245
2018,organic,Spokane,1.6833333333333331,4733.548333333333,260.5841666666667,1602.2016666666666,0.1841666666666666
2018,organic,StLouis,1.7474999999999998,7661.913333333334,1335.2316666666668,1409.1916666666666,1.0308333333333333
2018,organic,Syracuse,1.2425,5688.144166666666,143.62166666666667,101.04166666666669,0.0
2018,organic,Tampa,1.4525,8415.949166666667,125.27083333333331,610.0783333333334,0.0
2018,organic,TotalUS,1.5541666666666665,1510487.8324999998,137640.345,360420.295,1407.1058333333333
2018,organic,West,1.6133333333333333,254979.1325,28676.619166666667,53221.08583333334,191.06583333333333
2018,organic,WestTexNewMexico,1.6450000000000002,16762.538333333334,1918.2608333333333,2275.085,140.70083333333335
