ANO,NM_DIRETORIA,NM_MUNICIPIO,CD_REDE_ENSINO,CD_ESCOLA,NM_COMPLETO_ESCOLA,CD_TP_IDENTIFICADOR,APR_1,REP_1,ABA_1,APR_2,REP_2,ABA_2,APR_3,REP_3,ABA_3
2019,OSASCO,OSASCO,1,10900,BENEDICTO CALDEIRA PROFESSOR,8,0.0000,0.0000,0.0000,95.0400,3.6800,1.2800,96.0900,3.9100,0.0000
2019,OSASCO,OSASCO,1,10923,HELOISA DE ASSUMPCAO PROFESSORA,8,0.0000,0.0000,0.0000,95.6200,4.3800,0.0000,86.1600,12.9500,0.8900
2019,OSASCO,OSASCO,1,10947,ALICE VELHO TEIXEIRA PROFESSORA,8,0.0000,0.0000,0.0000,96.5300,1.5200,1.9500,95.8100,1.5700,2.6200
2019,OSASCO,OSASCO,1,10959,JULIA LOPES DE ALMEIDA,8,0.0000,0.0000,0.0000,99.7200,0.1900,0.0900,96.6100,1.5900,1.8000
2019,OSASCO,OSASCO,1,10984,GLORIA AZEDIA BONETTI PROFESSORA,8,0.0000,0.0000,0.0000,91.6000,5.8500,2.5500,81.5600,12.2900,6.1500
2019,OSASCO,OSASCO,1,10996,GRACILIANO RAMOS,8,0.0000,0.0000,0.0000,96.0000,3.6700,0.3300,98.2800,1.7200,0.0000
2019,OSASCO,OSASCO,1,11010,OGUIOMAR RUGGERI PROFESSOR,8,0.0000,0.0000,0.0000,85.0700,12.8100,2.1200,75.8900,22.2000,1.9100
2019,OSASCO,OSASCO,1,11034,TELMO COELHO FILHO MAJOR,8,0.0000,0.0000,0.0000,98.8000,1.2000,0.0000,95.2900,3.8300,0.8800
2019,OSASCO,OSASCO,1,11058,LEONARDO VILAS BOAS,8,0.0000,0.0000,0.0000,98.6200,1.3800,0.0000,96.2600,3.5000,0.2400
2019,OSASCO,OSASCO,1,11061,JOSUE BENEDICTO MENDES PROFESSOR,8,0.0000,0.0000,0.0000,94.7800,3.3000,1.9200,88.8400,3.9800,7.1800
2019,OSASCO,OSASCO,1,11083,VICENTE PEIXOTO PROFESSOR,8,0.0000,0.0000,0.0000,97.9800,2.0200,0.0000,96.2300,3.3500,0.4200
2019,OSASCO,OSASCO,1,11095,ANTONIO RAPOSO TAVARES,8,0.0000,0.0000,0.0000,97.5500,2.1100,0.3400,91.5800,4.5200,3.9000
2019,OSASCO,OSASCO,1,11113,FRANCISCO CASABONA PROFESSOR,8,0.0000,0.0000,0.0000,89.5200,8.0800,2.4000,82.9100,8.2300,8.8600
2019,OSASCO,OSASCO,1,11137,NEWTON ESPIRITO SANTO AYRES PROFESSOR,8,0.0000,0.0000,0.0000,93.6800,4.4300,1.8900,90.5400,3.8500,5.6100
2019,OSASCO,OSASCO,1,11149,LUCY ANNA CARROZO LATORRE PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,OSASCO,OSASCO,1,38647,JOSE GERALDO VIEIRA,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7600,0.2400,0.0000
2019,OSASCO,OSASCO,1,38684,GASTAO RAMOS PROFESSOR,8,0.0000,0.0000,0.0000,95.4900,2.8900,1.6200,88.6000,4.1500,7.2500
2019,OSASCO,OSASCO,1,38702,ANTONIO DE ALMEIDA JUNIOR,8,0.0000,0.0000,0.0000,85.8800,7.8400,6.2800,73.4400,11.7200,14.8400
2019,OSASCO,OSASCO,1,38726,TARSILA DO AMARAL,8,0.0000,0.0000,0.0000,86.1500,11.8200,2.0300,81.1600,9.7300,9.1100
2019,OSASCO,OSASCO,1,38738,FRANCISCO MATARAZZO SOBRINHO,8,0.0000,0.0000,0.0000,93.0000,4.2300,2.7700,88.7300,5.4500,5.8200
2019,OSASCO,OSASCO,1,39196,HORACIO QUAGLIO PROFESSOR,8,0.0000,0.0000,0.0000,89.3500,8.8000,1.8500,89.6800,7.1000,3.2200
2019,OSASCO,OSASCO,1,40770,NEUZA DE OLIVEIRA PREVIDE PROFESSORA,8,0.0000,0.0000,0.0000,96.9400,2.3200,0.7400,91.3700,6.9600,1.6700
2019,OSASCO,OSASCO,1,40800,ARMANDO GABAN PROFESSOR,8,0.0000,0.0000,0.0000,89.6700,7.6100,2.7200,80.0000,14.5700,5.4300
2019,OSASCO,OSASCO,1,46619,ORLANDO GERIBOLA PROFESSOR,8,0.0000,0.0000,0.0000,96.0300,0.4000,3.5700,93.8100,0.0000,6.1900
2019,OSASCO,OSASCO,1,46620,JOSE RIBEIRO DE SOUZA PROFESSOR,8,0.0000,0.0000,0.0000,87.7900,10.3200,1.8900,82.7100,10.3700,6.9200
2019,OSASCO,OSASCO,1,294603,JARDIM SANTA MARIA III,8,0.0000,0.0000,0.0000,94.1100,4.0200,1.8700,84.5500,11.6500,3.8000
2019,OSASCO,OSASCO,1,393447,CENTRO DE ATEND SOCIOEDUC AO ADOLESC OSASCO I CI,34,33.3300,66.6700,0.0000,31.4300,68.5700,0.0000,53.8500,46.1500,0.0000
2019,OSASCO,OSASCO,1,438157,CENTRO E ATEND SOCIOEDUC AO ADOLESCENTE II CI,34,0.0000,0.0000,0.0000,26.4700,73.5300,0.0000,15.7900,84.2100,0.0000
2019,OSASCO,OSASCO,1,902032,ANTONIO BRAZ GAMBARINI DOUTOR,8,0.0000,0.0000,0.0000,91.5700,6.6500,1.7800,80.1600,11.0400,8.8000
2019,OSASCO,OSASCO,1,902755,JOSE JORGE PROFESSOR,8,0.0000,0.0000,0.0000,95.9300,3.5100,0.5600,84.5900,7.8900,7.5200
2019,OSASCO,OSASCO,1,904740,FERNANDO BUONADUCE PROFESSOR,8,0.0000,0.0000,0.0000,89.8300,5.5300,4.6400,77.7600,17.9600,4.2800
2019,OSASCO,OSASCO,1,906360,WALTER NEGRELLI,8,0.0000,0.0000,0.0000,97.6500,1.8800,0.4700,92.9000,6.8300,0.2700
2019,OSASCO,OSASCO,1,910442,GABRIELA MARIA ELISABETH WIENKEM IRMA,8,0.0000,0.0000,0.0000,94.7400,0.8400,4.4200,91.4900,0.0000,8.5100
2019,OSASCO,OSASCO,1,912396,SAO PAULO DA CRUZ,8,0.0000,0.0000,0.0000,96.4200,3.2400,0.3400,96.7300,3.2700,0.0000
2019,OSASCO,OSASCO,1,923096,PAULO FREIRE EDUCADOR,8,0.0000,0.0000,0.0000,92.5600,2.7300,4.7100,87.0600,3.8200,9.1200
2019,OSASCO,OSASCO,1,924039,CLAUDINEI GARCIA PROFESSOR,8,0.0000,0.0000,0.0000,91.6900,5.5400,2.7700,88.9400,2.4000,8.6600
2019,OSASCO,OSASCO,1,924040,ANTONIO CARLOS DA TRINDADE,8,0.0000,0.0000,0.0000,94.4900,3.5800,1.9300,85.5500,4.6200,9.8300
2019,OSASCO,OSASCO,1,925421,JOSE EDSON MARTINS GOMES PROFESSOR,8,0.0000,0.0000,0.0000,92.1300,3.7700,4.1000,78.7500,9.9200,11.3300
2019,OSASCO,OSASCO,1,925627,DIRETOR RICARDO GENESIO DA SILVA,8,0.0000,0.0000,0.0000,86.8500,12.8200,0.3300,76.8000,20.4400,2.7600
2019,OURINHOS,BERNARDINO DE CAMPOS,1,34393,MIGUEL PRIANTE CALDERARO DOUTOR,8,0.0000,0.0000,0.0000,98.3200,1.1200,0.5600,91.9400,4.2700,3.7900
2019,OURINHOS,BERNARDINO DE CAMPOS,1,35737,JOSE INOCENCIO MOREIRA CORONEL,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2019,OURINHOS,CAMPOS NOVOS PAULISTA,1,34125,THEODORICO DE OLIVEIRA PROFESSOR,8,0.0000,0.0000,0.0000,93.8700,4.9800,1.1500,96.1100,2.2200,1.6700
2019,OURINHOS,CANITAR,1,34071,APARECIDO GONCALVES LEMOS,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.5200,0.9900,0.4900
2019,OURINHOS,CHAVANTES,1,33893,ERNESTO FONSECA DOUTOR,8,0.0000,0.0000,0.0000,99.1300,0.6500,0.2200,94.9800,4.0800,0.9400
2019,OURINHOS,ESPIRITO SANTO DO TURVO,1,38076,TEREZINHA MARIANO MAGNANI PROFESSORA,8,0.0000,0.0000,0.0000,99.5800,0.4200,0.0000,97.2400,2.7600,0.0000
2019,OURINHOS,IBIRAREMA,1,33947,FRANCISCO DUARTE,8,0.0000,0.0000,0.0000,95.0700,3.8700,1.0600,87.3600,8.7900,3.8500
2019,OURINHOS,IPAUSSU,1,34009,JULIO MASTRODOMENICO PROFESSOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.9200,1.0800,0.0000
2019,OURINHOS,OURINHOS,1,33911,HORACIO SOARES,8,0.0000,0.0000,0.0000,96.9600,2.6100,0.4300,98.1300,1.0400,0.8300
2019,OURINHOS,OURINHOS,1,33923,DOMINGOS CAMERLINGO CALO,8,0.0000,0.0000,0.0000,69.5700,26.0900,4.3400,78.0900,19.9400,1.9700
2019,OURINHOS,OURINHOS,1,34010,JOSEPHA CUBAS DA SILVA PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2019,OURINHOS,OURINHOS,1,34022,ESMERALDA SOARES FERRAZ PROFESSORA,8,0.0000,0.0000,0.0000,97.2800,1.0900,1.6300,93.3300,4.4400,2.2300
2019,OURINHOS,OURINHOS,1,34058,MARIA DO CARMO ARRUDA DA SILVA PROFESSORA,8,0.0000,0.0000,0.0000,96.1500,2.7500,1.1000,95.1500,4.8500,0.0000
2019,OURINHOS,OURINHOS,1,34061,JUSTINA DE OLIVEIRA GONCALVES PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,98.1500,1.8500,0.0000
2019,OURINHOS,OURINHOS,1,34150,ORLANDO QUAGLIATO,8,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2019,OURINHOS,OURINHOS,1,34198,DALTON MORATO VILLAS BOAS PROFESSOR,8,98.7000,1.3000,0.0000,99.2100,0.0000,0.7900,0.0000,0.0000,0.0000
2019,OURINHOS,OURINHOS,1,34216,VIRGINIA RAMALHO,8,98.6600,1.3400,0.0000,97.5700,1.9900,0.4400,0.0000,0.0000,0.0000
2019,OURINHOS,OURINHOS,1,34228,JOSE AUGUSTO DE OLIVEIRA PROFESSOR,8,0.0000,0.0000,0.0000,99.1700,0.4200,0.4100,99.4300,0.5700,0.0000
2019,OURINHOS,OURINHOS,1,565040,PROFESSOR PEDRO ANTONIO FERRAZ DE ANDRADE,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.9500,2.7100,0.3400
2019,OURINHOS,OURINHOS,1,577145,RECANTO DOS PASSAROS,8,0.0000,0.0000,0.0000,86.3800,3.2900,10.3300,74.0200,12.2500,13.7300
2019,OURINHOS,OURINHOS,1,900916,ARY CORREA DOUTOR,8,0.0000,0.0000,0.0000,99.0700,0.0000,0.9300,99.6800,0.0000,0.3200
2019,OURINHOS,OURINHOS,1,903700,JOSE PASCHOALICK PROFESSOR,8,99.3200,0.6800,0.0000,99.0100,0.3300,0.6600,95.3500,2.3300,2.3200
2019,OURINHOS,RIBEIRAO DO SUL,1,34149,NICOLA MARTINS ROMEIRA,8,0.0000,0.0000,0.0000,99.5400,0.0000,0.4600,96.1300,3.8700,0.0000
2019,OURINHOS,SALTO GRANDE,1,33960,MARIO BRIATORE PADRE,8,0.0000,0.0000,0.0000,97.4300,2.5700,0.0000,89.8000,5.1000,5.1000
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,34253,LEONIDAS DO AMARAL VIEIRA,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.0700,10.6700,1.2600
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,34332,SINHARINHA CAMARINHA,8,100.0000,0.0000,0.0000,98.1500,0.7400,1.1100,0.0000,0.0000,0.0000
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,34472,GENESIO BOAMORTE DOUTOR,8,0.0000,0.0000,0.0000,97.9600,0.5100,1.5300,98.9900,0.0000,1.0100
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,40216,BIECIO DE BRITTO,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,904223,ZILDA COMEGNO MONTI PROFESSORA,8,0.0000,0.0000,0.0000,94.3600,2.6300,3.0100,92.2100,3.2500,4.5400
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,906839,TOMAZ ORTEGA GARCIA PROFESSOR,8,0.0000,0.0000,0.0000,99.1200,0.8800,0.0000,98.7500,0.8300,0.4200
2019,OURINHOS,SANTA CRUZ DO RIO PARDO,1,909634,DURVALINA TEIXEIRA DA FONSECA PROFESSORA,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,OURINHOS,SAO PEDRO DO TURVO,1,34265,HOMERO CALVOSO PROFESSOR,8,0.0000,0.0000,0.0000,92.9500,6.7900,0.2600,92.5600,4.5500,2.8900
2019,PENAPOLIS,ALTO ALEGRE,1,30326,DIOGO GARCIA MARTINS EXPEDICIONARIO,8,0.0000,0.0000,0.0000,96.4000,3.6000,0.0000,94.7900,5.2100,0.0000
2019,PENAPOLIS,AVANHANDAVA,1,30348,MARIA EUNICE MARTINS FERREIRA PROFESSORA,8,0.0000,0.0000,0.0000,92.0500,2.7800,5.1700,91.6000,2.8000,5.6000
2019,PENAPOLIS,BARBOSA,1,30387,JOSE CARLOS DA SILVA PROFESSOR,8,0.0000,0.0000,0.0000,97.1200,1.6000,1.2800,93.7500,3.7500,2.5000
2019,PENAPOLIS,BRAUNA,1,30512,JOSE FLORENTINO DE SOUZA,8,0.0000,0.0000,0.0000,97.9400,2.0600,0.0000,97.7600,2.2400,0.0000
2019,PENAPOLIS,BRAUNA,1,395365,INDIA MARIA ROSA,10,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PENAPOLIS,CLEMENTINA,1,30521,MARIA DE FATIMA GOMES ALVES,8,0.0000,0.0000,0.0000,99.0200,0.9800,0.0000,98.6200,1.3800,0.0000
2019,PENAPOLIS,LUIZIANIA,1,30478,FRANCISCO ANTONINO PREFEITO,8,0.0000,0.0000,0.0000,99.6000,0.4000,0.0000,99.0600,0.9400,0.0000
2019,PENAPOLIS,PENAPOLIS,1,30296,LUIZ CHRISOSTOMO DE OLIVEIRA,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PENAPOLIS,PENAPOLIS,1,30314,CARLOS SAMPAIO FILHO DOUTOR,8,0.0000,0.0000,0.0000,99.2200,0.7800,0.0000,97.1400,2.8600,0.0000
2019,PENAPOLIS,PENAPOLIS,1,30363,YONE DIAS DE AGUIAR PROFESSORA,8,0.0000,0.0000,0.0000,97.3300,2.6700,0.0000,95.6100,4.3900,0.0000
2019,PENAPOLIS,PENAPOLIS,1,30442,ADELINO PETERS,8,0.0000,0.0000,0.0000,99.0400,0.9600,0.0000,99.4400,0.5600,0.0000
2019,PENAPOLIS,PENAPOLIS,1,30466,AUGUSTO PEREIRA DE MORAES,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PENAPOLIS,PENAPOLIS,1,43114,ESTER EUNICE ALMEIDA FARIA DE OLIVEIRA PROFESSORA,8,0.0000,0.0000,0.0000,95.3000,4.1400,0.5600,91.6700,7.8400,0.4900
2019,PENAPOLIS,PENAPOLIS,1,578009,PROFESSOR JOAO TEIXEIRA SAMPAIO,8,0.0000,0.0000,0.0000,98.6700,1.0000,0.3300,99.3000,0.7000,0.0000
2019,PENAPOLIS,PENAPOLIS,1,913868,LUIZA MARIA BERNARDES NORY PROFESSORA,8,0.0000,0.0000,0.0000,95.0600,4.9400,0.0000,92.3400,7.6600,0.0000
2019,PENAPOLIS,PENAPOLIS,1,919111,JOANA HELENA DE CASTILHO MARQUES PROFESSORA,8,0.0000,0.0000,0.0000,99.3200,0.6800,0.0000,97.6500,2.3500,0.0000
2019,PENAPOLIS,SANTOPOLIS DO AGUAPEI,1,30454,MANOEL BENTO NETO,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,99.2000,0.8000,0.0000
2019,PINDAMONHANGABA,CAMPOS DO JORDAO,1,13286,THEODORO CORREA CINTRA PROFESSOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.6900,18.1000,4.2100
2019,PINDAMONHANGABA,CAMPOS DO JORDAO,1,442550,EXPEDITO CAMARGO FREIRE PROFESSOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.4000,3.4500,1.1500
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,5930,BEM VIVER,8,0.0000,0.0000,0.0000,98.7300,0.4200,0.8500,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13183,JOAO PEDRO CARDOSO DR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.7900,2.2100,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13195,JOAO MARTINS DE ALMEIDA PROFESSOR,8,0.0000,0.0000,0.0000,98.8800,0.8400,0.2800,97.2600,1.7400,1.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13201,PEDRO SILVA PROFESSOR,8,0.0000,0.0000,0.0000,89.2400,6.2800,4.4800,76.1200,17.9100,5.9700
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13262,CLARO CESAR DEPUTADO,8,0.0000,0.0000,0.0000,98.0000,2.0000,0.0000,94.4200,5.5800,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13336,MARIO BULCAO GIUDICE PROFESSOR,8,0.0000,0.0000,0.0000,98.3200,0.8400,0.8400,95.6800,4.3200,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13353,ALZIRA FRANCO PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13365,RYOITI YASSUDA,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13389,EURIPEDES BRAGA PROFESSOR,8,0.0000,0.0000,0.0000,99.7600,0.0000,0.2400,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13390,ALFREDO PUJOL DOUTOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0300,0.9700,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13407,MARIO TAVARES DOUTOR,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,86.8600,8.7600,4.3800
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13432,GABRIELLA MONTEIRO DE ATHAYDE MARCONDES PROFESSORA,8,0.0000,0.0000,0.0000,98.9200,1.0800,0.0000,100.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13444,JOAO JOSE DE AZEVEDO MONSENHOR,8,0.0000,0.0000,0.0000,96.4300,2.8600,0.7100,82.8600,8.5700,8.5700
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,13456,YOLANDA BUENO DE GODOY PROFESSORA,8,0.0000,0.0000,0.0000,95.9300,4.0700,0.0000,93.3800,6.6200,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,37205,IOLANDA VELLUTINI PROFESSORA,8,0.0000,0.0000,0.0000,96.3600,2.7300,0.9100,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,40836,YONNE CESAR GUAYCURU DE OLIVEIRA PROFESSORA,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2500,9.4500,6.3000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,42250,JOSE PINTO MARCONDES PESTANA PROFESSOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.0500,3.4700,1.4800
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,42274,WILSON PIRES CESAR PROFESSOR,8,0.0000,0.0000,0.0000,99.4200,0.0000,0.5800,91.6000,0.7600,7.6400
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,45408,ISMENIA MONTEIRO DE OLIVEIRA PROFESSORA,8,0.0000,0.0000,0.0000,99.6400,0.3600,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,46802,EUNICE BUENO ROMEIRO PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,48197,ALEXANDRINA GOMES DE ARAUJO RODRIGUES PROFESSORA,8,0.0000,0.0000,0.0000,97.8900,1.7500,0.3600,98.1500,1.8500,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,49207,IVONE NOGUEIRA DE AZEVEDO PROFESSORA,8,0.0000,0.0000,0.0000,99.1000,0.9000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,901519,DIRCE APARECIDA PEREIRA MARCONDES,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,901520,RUBENS ZAMITH PROFESSOR,8,0.0000,0.0000,0.0000,99.7300,0.2700,0.0000,96.4400,3.5600,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,908046,JOSE WADIE MILAD PROFESSOR,8,0.0000,0.0000,0.0000,98.2100,1.4300,0.3600,93.5300,5.8800,0.5900
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,908058,ANTONIA CARLOTA GOMES PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,914435,CELIA KEIKO IKEDA PROFESSORA,8,0.0000,0.0000,0.0000,89.0000,11.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,916262,ELOYNA SALGADO RIBEIRO PROFESSORA,8,0.0000,0.0000,0.0000,97.6000,1.8000,0.6000,97.0600,2.9400,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,916286,ESCOLASTICA ANTUNES SALGADO PROFESSORA,8,0.0000,0.0000,0.0000,96.7700,3.2300,0.0000,94.9400,5.0600,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,916651,ISIS CASTRO DE MELLO CESAR PROFA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,922614,ANTONIO APPARECIDO FALCAO PROFESSOR,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,91.2100,8.7900,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,922626,JOSE AYLTON FALCAO PROFESSOR,8,0.0000,0.0000,0.0000,95.3300,0.6700,4.0000,86.4300,4.0200,9.5500
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,924325,DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,95.6000,4.4000,0.0000
2019,PINDAMONHANGABA,PINDAMONHANGABA,1,925913,DEMETRIO IVAHY BADARO DOUTOR,8,0.0000,0.0000,0.0000,96.9200,2.3100,0.7700,85.2900,9.8000,4.9100
2019,PINDAMONHANGABA,SANTO ANTONIO DO PINHAL,1,13468,AFFONSO DE CARVALHO DESEMBARGADOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.0800,2.0800,0.8400
2019,PINDAMONHANGABA,SAO BENTO DO SAPUCAI,1,13274,GENESIO CANDIDO PEREIRA DOUTOR,8,0.0000,0.0000,0.0000,95.3300,1.9500,2.7200,91.6400,4.1800,4.1800
2019,PINDAMONHANGABA,SAO BENTO DO SAPUCAI,1,497812,JARDIM DOS CISNES,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PINDAMONHANGABA,TREMEMBE,1,14187,AMALIA GARCIA RIBEIRO PATTO PROFESSORA,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0700,12.9300,0.0000
2019,PINDAMONHANGABA,TREMEMBE,1,14230,MANUEL CABRAL,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.3800,1.9600,4.6600
2019,PINDAMONHANGABA,TREMEMBE,1,37916,TEIXEIRA POMBO COMENDADOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.8400,1.1600,0.0000
2019,PIRACICABA,AGUAS DE SAO PEDRO,1,21234,ANGELO FRANZIN,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.6200,5.3800,0.0000
2019,PIRACICABA,CHARQUEADA,1,21222,PEDRO CREM FILHO PROFESSOR,8,0.0000,0.0000,0.0000,94.8400,5.1600,0.0000,94.2400,5.7600,0.0000
2019,PIRACICABA,CHARQUEADA,1,21283,BENEDITO DUTRA TEIXEIRA PROFESSOR,8,0.0000,0.0000,0.0000,96.5300,3.4700,0.0000,88.5300,10.0000,1.4700
2019,PIRACICABA,PIRACICABA,1,20758,MIRANDOLINA DE ALMEIDA CANTO PROFESSORA,8,99.8200,0.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20761,ALCIDES GUIDETTI ZAGATTO PROFESSOR,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20771,AUGUSTO SAES PROFESSOR,8,100.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20783,JOAO CONCEICAO DOUTOR,8,0.0000,0.0000,0.0000,97.1800,1.7900,1.0300,91.1900,1.5300,7.2800
2019,PIRACICABA,PIRACICABA,1,20825,ELIAS DE MELLO AYRES PROFESSOR,8,0.0000,0.0000,0.0000,98.6500,1.3500,0.0000,91.2800,8.0300,0.6900
2019,PIRACICABA,PIRACICABA,1,20837,CATHARINA CASALE PADOVANI PROFESSORA,8,0.0000,0.0000,0.0000,97.1900,2.2200,0.5900,89.2300,5.3900,5.3800
2019,PIRACICABA,PIRACICABA,1,20849,ANTONIO DE MELLO COTRIM PROFESSOR,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.1500,4.8500,0.0000
2019,PIRACICABA,PIRACICABA,1,20862,PRUDENTE DOUTOR,8,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20886,FRANCISCA ELISA DA SILVA,8,0.0000,0.0000,0.0000,99.7800,0.2200,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20898,HONORATO FAUSTINO,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20916,MORAIS BARROS,8,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20928,PEDRO DE MELLO,8,0.0000,0.0000,0.0000,99.2700,0.0000,0.7300,100.0000,0.0000,0.0000
2019,PIRACICABA,PIRACICABA,1,20965,RIO BRANCO BARAO DO,8,0.0000,0.0000,0.0000,95.9500,4.0500,0.0000,94.7800,5.2200,0.0000
